Open time,Open,High,Low,Close,Volume,Close time,Quote asset Volume,Number of Trades,Taker buy base asset volume,Taker buy quote asset volume,ignore
2018-10-09 04:17:00,6662.99000000,6663.00000000,6660.00000000,6662.98000000,3.63247100,1539058679999,24200.46010551,37,2.42530600,16159.79958765,0
2018-10-09 04:18:00,6662.98000000,6667.53000000,6662.98000000,6663.99000000,6.27798200,1539058739999,41832.85259447,47,5.66932600,37776.66557071,0
2018-10-09 04:19:00,6661.11000000,6668.90000000,6661.11000000,6667.44000000,3.54607900,1539058799999,23633.25404557,39,2.04888100,13657.96973190,0
2018-10-09 04:20:00,6662.45000000,6667.43000000,6662.45000000,6667.39000000,0.93712400,1539058859999,6246.77856309,35,0.67541000,4502.66210226,0
2018-10-09 04:21:00,6666.00000000,6669.56000000,6665.95000000,6665.99000000,7.88851500,1539058919999,52589.11753371,73,2.89238600,19284.97258017,0
2018-10-09 04:22:00,6665.96000000,6667.33000000,6665.87000000,6665.87000000,4.55688800,1539058979999,30379.45968856,35,3.70680500,24712.84255632,0
2018-10-09 04:23:00,6665.39000000,6665.90000000,6665.00000000,6665.87000000,1.12610900,1539059039999,7506.08337387,20,0.85803500,5719.13693949,0
2018-10-09 04:24:00,6665.88000000,6668.11000000,6663.08000000,6664.03000000,4.08209400,1539059099999,27216.91392473,32,3.45728000,23051.52624585,0
2018-10-09 04:25:00,6664.03000000,6668.09000000,6664.03000000,6668.00000000,4.98588900,1539059159999,33235.16894431,35,4.66247800,31079.86676598,0
2018-10-09 04:26:00,6668.00000000,6668.04000000,6664.11000000,6664.81000000,2.62494800,1539059219999,17497.80165242,45,0.94669600,6312.52578613,0
2018-10-09 04:27:00,6667.91000000,6667.91000000,6664.81000000,6667.71000000,1.63825700,1539059279999,10919.21213545,17,0.04798000,319.91835812,0
2018-10-09 04:28:00,6667.71000000,6667.71000000,6664.18000000,6665.50000000,0.71888700,1539059339999,4791.59718223,30,0.48179900,3211.50223750,0
2018-10-09 04:29:00,6664.19000000,6665.50000000,6664.18000000,6664.19000000,0.83133100,1539059399999,5540.50654935,32,0.40669600,2710.65375850,0
2018-10-09 04:30:00,6664.20000000,6672.48000000,6664.18000000,6667.01000000,9.49793600,1539059459999,63343.02889321,58,8.98058500,59895.07239433,0
2018-10-09 04:31:00,6667.01000000,6671.37000000,6667.01000000,6671.33000000,2.87725500,1539059519999,19190.89743122,44,2.42881100,16200.00514841,0
2018-10-09 04:32:00,6671.00000000,6671.00000000,6666.66000000,6670.24000000,1.93991900,1539059579999,12936.39706435,44,0.95138000,6345.32173950,0
2018-10-09 04:33:00,6668.01000000,6670.24000000,6668.00000000,6670.08000000,2.10809400,1539059639999,14060.24787750,50,1.47337800,9827.68044438,0
2018-10-09 04:34:00,6670.07000000,6670.07000000,6666.66000000,6666.75000000,2.02081100,1539059699999,13474.31931522,36,1.35576900,9040.53617212,0
2018-10-09 04:35:00,6666.81000000,6669.51000000,6666.66000000,6666.77000000,1.17770400,1539059759999,7852.86341732,26,0.78119700,5209.45371626,0
2018-10-09 04:36:00,6668.94000000,6669.00000000,6666.79000000,6666.80000000,2.13915700,1539059819999,14263.68285612,31,1.79856400,11993.01674095,0
2018-10-09 04:37:00,6666.82000000,6668.00000000,6666.80000000,6667.99000000,3.49362800,1539059879999,23295.16714876,19,3.21256800,21421.39510128,0
2018-10-09 04:38:00,6667.99000000,6668.00000000,6666.66000000,6667.98000000,1.79899000,1539059939999,11995.19409388,23,1.42760800,9519.27302862,0
2018-10-09 04:39:00,6667.99000000,6668.00000000,6666.68000000,6666.71000000,1.46581100,1539059999999,9773.62445954,32,0.73420500,4895.67894000,0
2018-10-09 04:40:00,6666.73000000,6671.37000000,6666.73000000,6671.37000000,4.25538400,1539060059999,28383.61573874,38,3.62320100,24167.80858490,0
2018-10-09 04:41:00,6669.08000000,6674.48000000,6669.08000000,6670.07000000,1.68403500,1539060119999,11238.05675824,26,1.55499900,10377.45262500,0
2018-10-09 04:42:00,6670.22000000,6674.43000000,6670.00000000,6673.76000000,0.88692600,1539060179999,5918.17352077,35,0.56191800,3750.26176383,0
2018-10-09 04:43:00,6670.38000000,6676.59000000,6670.38000000,6672.30000000,15.12675300,1539060239999,100971.81636100,71,14.01625500,93562.33139765,0
2018-10-09 04:44:00,6672.30000000,6677.61000000,6672.30000000,6672.37000000,5.41270600,1539060299999,36135.73078315,39,4.75603700,31754.11045304,0
2018-10-09 04:45:00,6672.37000000,6674.05000000,6670.00000000,6670.02000000,1.40182900,1539060359999,9352.54052811,47,0.33910200,2262.95186723,0
2018-10-09 04:46:00,6670.02000000,6672.69000000,6670.01000000,6672.69000000,1.16280400,1539060419999,7758.42717977,19,0.76609600,5111.90557922,0
2018-10-09 04:47:00,6672.69000000,6672.69000000,6670.05000000,6672.56000000,3.82702300,1539060479999,25532.81047997,48,1.68195600,11223.07216744,0
2018-10-09 04:48:00,6672.56000000,6677.53000000,6672.56000000,6677.34000000,6.36556600,1539060539999,42499.11998348,62,1.60667400,10725.64829122,0
2018-10-09 04:49:00,6677.34000000,6677.50000000,6673.82000000,6677.46000000,2.75187200,1539060599999,18370.34776187,41,0.53008300,3539.62245004,0
2018-10-09 04:50:00,6673.96000000,6677.61000000,6673.96000000,6677.40000000,8.53237800,1539060659999,56966.63067168,54,6.07651200,40569.28864442,0
2018-10-09 04:51:00,6677.39000000,6677.39000000,6674.30000000,6675.01000000,2.34886900,1539060719999,15681.40221634,32,1.71771200,11468.43187044,0
2018-10-09 04:52:00,6675.01000000,6676.50000000,6675.00000000,6676.06000000,2.44174800,1539060779999,16299.37636538,26,0.45997200,3070.97394408,0
2018-10-09 04:53:00,6676.50000000,6677.39000000,6675.00000000,6675.05000000,4.31160000,1539060839999,28785.22426452,58,3.31303300,22119.50645591,0
2018-10-09 04:54:00,6676.49000000,6678.24000000,6675.05000000,6678.20000000,5.00402900,1539060899999,33412.85250970,51,4.30250600,28729.27871655,0
2018-10-09 04:55:00,6678.20000000,6680.00000000,6676.01000000,6679.20000000,6.49864500,1539060959999,43409.14627055,28,6.36869700,42541.61212307,0
2018-10-09 04:56:00,6676.01000000,6679.17000000,6675.06000000,6676.55000000,2.31000300,1539061019999,15422.85285325,59,1.05667100,7055.56849139,0
2018-10-09 04:57:00,6676.55000000,6676.55000000,6673.88000000,6675.05000000,1.61972800,1539061079999,10811.76010616,33,1.24366000,8301.50479006,0
2018-10-09 04:58:00,6675.05000000,6676.00000000,6673.97000000,6676.00000000,1.08145300,1539061139999,7219.08705729,31,0.58866500,3929.92421800,0
2018-10-09 04:59:00,6674.07000000,6676.00000000,6671.02000000,6673.77000000,4.23583600,1539061199999,28273.23809256,46,1.86597900,12453.96138731,0
2018-10-09 05:00:00,6673.77000000,6676.00000000,6671.81000000,6676.00000000,6.52960200,1539061259999,43580.70450569,56,4.97409900,33200.69941643,0
2018-10-09 05:01:00,6676.00000000,6679.33000000,6673.90000000,6679.33000000,4.45479000,1539061319999,29746.50562507,45,4.36837600,29169.77373841,0
2018-10-09 05:02:00,6677.98000000,6681.60000000,6677.96000000,6681.60000000,28.91040000,1539061379999,193120.87446104,45,28.00025500,187042.90495107,0
2018-10-09 05:03:00,6681.60000000,6683.00000000,6679.75000000,6679.76000000,3.38078800,1539061439999,22589.45656994,51,0.95932000,6410.43021246,0
2018-10-09 05:04:00,6679.80000000,6683.00000000,6679.80000000,6679.86000000,2.81224800,1539061499999,18788.80316585,32,0.99042100,6617.60127859,0
2018-10-09 05:05:00,6679.86000000,6681.27000000,6676.82000000,6679.60000000,5.69885100,1539061559999,38061.55111964,44,3.12112900,20846.20567503,0
2018-10-09 05:06:00,6678.01000000,6679.00000000,6673.02000000,6675.99000000,8.46767900,1539061619999,56530.04903369,70,3.83495000,25606.94893511,0
2018-10-09 05:07:00,6673.29000000,6678.41000000,6673.29000000,6678.40000000,1.03814100,1539061679999,6931.99512395,20,0.43456200,2901.92343790,0
2018-10-09 05:08:00,6678.40000000,6678.41000000,6675.99000000,6678.40000000,3.40940000,1539061739999,22768.01283728,33,1.66025500,11087.85907079,0
2018-10-09 05:09:00,6678.41000000,6678.41000000,6678.40000000,6678.40000000,2.65972400,1539061799999,17762.70787259,39,0.71109900,4749.01067259,0
2018-10-09 05:10:00,6678.40000000,6680.00000000,6678.40000000,6679.00000000,3.43026400,1539061859999,22909.39699417,32,1.05651200,7056.50093357,0
2018-10-09 05:11:00,6680.00000000,6680.00000000,6679.00000000,6679.00000000,3.47749300,1539061919999,23229.26363270,19,3.10696700,20754.52047870,0
2018-10-09 05:12:00,6679.95000000,6679.95000000,6676.13000000,6676.99000000,2.96863200,1539061979999,19824.64116459,46,0.51849400,3462.55013107,0
2018-10-09 05:13:00,6676.99000000,6677.00000000,6673.29000000,6674.00000000,3.09304200,1539062039999,20645.60713570,48,0.41828900,2792.67956840,0
2018-10-09 05:14:00,6674.56000000,6676.66000000,6671.88000000,6676.39000000,0.42547300,1539062099999,2840.08221439,16,0.36575900,2441.66781754,0
2018-10-09 05:15:00,6672.27000000,6676.19000000,6672.27000000,6676.00000000,1.97212300,1539062159999,13164.94481349,26,1.65799700,11068.81329751,0
2018-10-09 05:16:00,6676.01000000,6676.98000000,6674.25000000,6676.98000000,3.61465700,1539062219999,24131.46114381,36,2.89471700,19325.40334972,0
2018-10-09 05:17:00,6676.98000000,6676.98000000,6672.39000000,6676.81000000,1.72240200,1539062279999,11498.88664336,39,0.92810500,6196.90703566,0
2018-10-09 05:18:00,6676.81000000,6676.90000000,6672.50000000,6672.89000000,5.60763200,1539062339999,37437.12011568,26,1.62366800,10840.97513580,0
2018-10-09 05:19:00,6673.11000000,6676.84000000,6672.96000000,6676.55000000,2.51678900,1539062399999,16797.22044322,32,1.17442000,7839.01146031,0
2018-10-09 05:20:00,6673.58000000,6677.00000000,6673.58000000,6674.86000000,2.99317400,1539062459999,19981.62368584,46,2.10841000,14077.02809107,0
2018-10-09 05:21:00,6675.00000000,6676.99000000,6674.00000000,6675.00000000,2.35397500,1539062519999,15714.07414967,36,1.21919300,8139.49055351,0
2018-10-09 05:22:00,6675.00000000,6676.96000000,6674.00000000,6675.00000000,1.46925200,1539062579999,9807.90237087,29,0.43467300,2902.10479412,0
2018-10-09 05:23:00,6675.00000000,6675.00000000,6672.00000000,6672.00000000,5.77490100,1539062639999,38537.03615506,52,1.59829800,10665.76912261,0
2018-10-09 05:24:00,6672.00000000,6672.00000000,6670.00000000,6670.00000000,36.35504700,1539062699999,242498.82730200,85,19.08480100,127301.52350953,0
2018-10-09 05:25:00,6670.00000000,6671.00000000,6669.98000000,6669.98000000,6.97943700,1539062759999,46552.83266022,39,5.58426200,37247.02931700,0
2018-10-09 05:26:00,6670.99000000,6672.00000000,6670.01000000,6672.00000000,5.17596900,1539062819999,34530.21710323,48,5.01669500,33467.84405132,0
2018-10-09 05:27:00,6670.99000000,6674.00000000,6670.99000000,6672.01000000,1.27070400,1539062879999,8479.28159769,21,0.83110900,5546.31580612,0
2018-10-09 05:28:00,6674.00000000,6676.74000000,6672.01000000,6672.03000000,5.34834000,1539062939999,35689.30007442,44,2.26926700,15145.41258296,0
2018-10-09 05:29:00,6672.49000000,6672.49000000,6669.95000000,6670.00000000,6.24796000,1539062999999,41681.28687233,42,2.79038100,18613.46820310,0
2018-10-09 05:30:00,6670.00000000,6671.00000000,6669.95000000,6670.00000000,4.23547000,1539063059999,28250.86114938,28,3.95282300,26365.61979173,0
2018-10-09 05:31:00,6670.00000000,6670.00000000,6669.45000000,6669.90000000,1.29135100,1539063119999,8613.11739174,42,0.57104400,3808.81574691,0
2018-10-09 05:32:00,6669.90000000,6669.90000000,6669.46000000,6669.90000000,2.72735700,1539063179999,18190.77860520,32,1.76641600,11781.81807840,0
2018-10-09 05:33:00,6669.47000000,6670.00000000,6668.95000000,6669.90000000,1.66479300,1539063239999,11103.43582700,36,0.48130300,3210.23251100,0
2018-10-09 05:34:00,6669.90000000,6670.00000000,6669.77000000,6670.00000000,2.51819600,1539063299999,16796.32776373,39,2.25947000,15070.66490000,0
2018-10-09 05:35:00,6668.95000000,6670.00000000,6668.00000000,6669.99000000,2.53716600,1539063359999,16920.74601337,35,1.36963800,9134.99526606,0
2018-10-09 05:36:00,6669.99000000,6669.99000000,6666.66000000,6668.08000000,7.48465100,1539063419999,49906.77935997,70,2.52638500,16847.54543332,0
2018-10-09 05:37:00,6666.66000000,6668.40000000,6666.00000000,6668.22000000,2.31844800,1539063479999,15458.54727762,33,1.56656900,10446.36517500,0
2018-10-09 05:38:00,6668.20000000,6668.40000000,6666.00000000,6668.40000000,4.35123100,1539063539999,29014.21614254,36,3.87008500,25806.82556168,0
2018-10-09 05:39:00,6666.22000000,6668.40000000,6666.22000000,6668.40000000,2.77484200,1539063599999,18500.89450656,40,1.47163200,9813.40831594,0
2018-10-09 05:40:00,6668.40000000,6669.96000000,6665.02000000,6665.03000000,8.74876800,1539063659999,58329.87832272,85,5.25097000,35013.38090724,0
2018-10-09 05:41:00,6668.46000000,6669.94000000,6665.03000000,6669.94000000,5.17544100,1539063719999,34516.81646346,21,4.97374700,33171.84293320,0
2018-10-09 05:42:00,6668.42000000,6669.92000000,6665.28000000,6668.00000000,2.62461300,1539063779999,17499.83531109,43,0.79264300,5285.79456082,0
2018-10-09 05:43:00,6668.00000000,6668.99000000,6665.00000000,6667.00000000,1.16332200,1539063839999,7755.52382821,27,0.50860900,3390.91543150,0
2018-10-09 05:44:00,6667.00000000,6667.00000000,6664.63000000,6665.00000000,4.54545800,1539063899999,30296.08666470,44,1.84530500,12299.89227611,0
2018-10-09 05:45:00,6665.00000000,6667.02000000,6664.20000000,6667.02000000,5.05246500,1539063959999,33680.36768003,51,4.28769000,28582.99602274,0
2018-10-09 05:46:00,6667.02000000,6670.00000000,6667.00000000,6667.25000000,6.26166100,1539064019999,41760.14492196,36,2.42990900,16206.05424947,0
2018-10-09 05:47:00,6668.45000000,6670.00000000,6667.27000000,6667.28000000,2.12505700,1539064079999,14169.99811754,36,0.61230300,4083.02125177,0
2018-10-09 05:48:00,6667.28000000,6669.95000000,6666.11000000,6666.50000000,2.80838100,1539064139999,18724.26302582,51,0.54287100,3619.91115173,0
2018-10-09 05:49:00,6666.11000000,6669.70000000,6664.02000000,6669.49000000,2.01844600,1539064199999,13455.32788120,35,1.30497000,8700.06543740,0
2018-10-09 05:50:00,6669.47000000,6669.47000000,6664.06000000,6668.81000000,3.91677000,1539064259999,26119.21991263,24,0.23618100,1575.13163195,0
2018-10-09 05:51:00,6668.81000000,6670.95000000,6664.63000000,6669.70000000,8.96426400,1539064319999,59789.31616171,68,2.52542900,16844.16982849,0
2018-10-09 05:52:00,6669.70000000,6670.95000000,6669.70000000,6669.71000000,3.76561400,1539064379999,25115.53351394,49,0.01147600,76.55566220,0
2018-10-09 05:53:00,6669.71000000,6670.95000000,6669.71000000,6669.71000000,3.04813400,1539064439999,20332.63792974,43,0.77651800,5180.11011730,0
2018-10-09 05:54:00,6670.91000000,6670.91000000,6665.19000000,6665.19000000,3.52976300,1539064499999,23540.10696162,34,0.31299900,2087.36215077,0
2018-10-09 05:55:00,6665.04000000,6668.18000000,6665.04000000,6665.04000000,0.84977300,1539064559999,5664.29286510,23,0.22153700,1477.07330133,0
2018-10-09 05:56:00,6668.00000000,6668.00000000,6665.04000000,6665.06000000,1.07575300,1539064619999,7170.61812116,13,0.20654000,1377.18008440,0
2018-10-09 05:57:00,6665.06000000,6669.65000000,6665.06000000,6666.57000000,2.58304000,1539064679999,17225.18417303,27,1.98590900,13244.75987222,0
2018-10-09 05:58:00,6667.01000000,6669.64000000,6665.06000000,6666.00000000,2.23642700,1539064739999,14908.95297641,35,0.25749400,1717.20501121,0
2018-10-09 05:59:00,6668.82000000,6668.83000000,6665.07000000,6668.68000000,3.58060700,1539064799999,23872.54351864,65,1.59108800,10610.63445562,0
2018-10-09 06:00:00,6668.66000000,6668.67000000,6665.17000000,6665.30000000,2.43904900,1539064859999,16259.11978277,38,0.66489900,4433.87490516,0
2018-10-09 06:01:00,6668.20000000,6668.20000000,6665.29000000,6666.01000000,1.48371300,1539064919999,9891.81414064,24,0.69742300,4650.55604860,0
2018-10-09 06:02:00,6666.01000000,6669.65000000,6666.01000000,6668.26000000,2.90445500,1539064979999,19369.75130074,40,2.38388600,15898.60841459,0
2018-10-09 06:03:00,6668.26000000,6670.00000000,6668.24000000,6669.99000000,2.70681400,1539065039999,18053.02311909,57,1.19895000,7996.69795044,0
2018-10-09 06:04:00,6669.66000000,6670.00000000,6669.66000000,6669.99000000,3.35841700,1539065099999,22400.59285371,58,1.17970200,7868.60852817,0
2018-10-09 06:05:00,6669.99000000,6670.00000000,6669.65000000,6669.65000000,3.71975600,1539065159999,24810.05035289,55,1.54091600,10277.89954647,0
2018-10-09 06:06:00,6669.28000000,6672.47000000,6668.00000000,6669.72000000,5.09217800,1539065219999,33965.71251313,42,1.73206000,11555.03700123,0
2018-10-09 06:07:00,6669.72000000,6672.00000000,6669.65000000,6669.65000000,5.53026900,1539065279999,36888.07802232,41,3.00299100,20031.95118562,0
2018-10-09 06:08:00,6670.49000000,6670.49000000,6668.00000000,6668.90000000,2.79631200,1539065339999,18650.49337418,55,0.42431500,2830.11022054,0
2018-10-09 06:09:00,6668.90000000,6670.00000000,6668.00000000,6668.01000000,4.63974100,1539065399999,30939.86053711,65,1.02556800,6840.51248790,0
2018-10-09 06:10:00,6669.99000000,6671.00000000,6668.00000000,6668.00000000,4.37899600,1539065459999,29200.29658910,63,0.50733600,3384.04553830,0
2018-10-09 06:11:00,6668.00000000,6669.90000000,6668.00000000,6668.00000000,2.17469600,1539065519999,14501.78415100,32,0.48427800,3230.07335671,0
2018-10-09 06:12:00,6668.00000000,6669.87000000,6668.00000000,6668.06000000,4.47024900,1539065579999,29807.95578055,73,0.32637700,2176.45070254,0
2018-10-09 06:13:00,6668.06000000,6670.40000000,6668.06000000,6668.16000000,3.08224300,1539065639999,20555.02985382,40,1.21042600,8073.51767766,0
2018-10-09 06:14:00,6670.38000000,6670.38000000,6668.08000000,6668.15000000,0.67403200,1539065699999,4494.56367745,36,0.01995300,133.07264830,0
2018-10-09 06:15:00,6668.17000000,6670.37000000,6668.06000000,6668.57000000,2.50444600,1539065759999,16702.41424458,48,1.33404700,8898.04805956,0
2018-10-09 06:16:00,6668.57000000,6670.37000000,6668.53000000,6669.98000000,2.79825500,1539065819999,18661.38930573,26,1.70346700,11360.69070909,0
2018-10-09 06:17:00,6669.98000000,6670.37000000,6668.58000000,6668.58000000,5.61595400,1539065879999,37458.27493557,69,2.82515900,18843.80007195,0
2018-10-09 06:18:00,6670.34000000,6670.35000000,6668.58000000,6668.58000000,1.51203900,1539065939999,10083.80655252,33,1.09644900,7312.34613013,0
2018-10-09 06:19:00,6668.58000000,6669.98000000,6668.58000000,6669.97000000,1.50002500,1539065999999,10004.39430336,31,0.04964900,331.15770709,0
2018-10-09 06:20:00,6669.98000000,6670.29000000,6668.58000000,6670.26000000,1.43231900,1539066059999,9552.77970652,29,0.31564900,2105.41822572,0
2018-10-09 06:21:00,6668.58000000,6670.26000000,6668.00000000,6668.00000000,23.45086200,1539066119999,156371.75698528,147,0.41463600,2764.84986857,0
2018-10-09 06:22:00,6668.01000000,6668.01000000,6664.02000000,6664.80000000,12.62451900,1539066179999,84172.90960627,84,0.71323800,4754.81829567,0
2018-10-09 06:23:00,6664.98000000,6665.00000000,6663.83000000,6663.83000000,5.07786700,1539066239999,33843.33523281,38,2.31480400,15428.15952266,0
2018-10-09 06:24:00,6663.83000000,6665.53000000,6661.90000000,6661.90000000,3.50393500,1539066299999,23347.21647763,53,0.38443100,2561.59597995,0
2018-10-09 06:25:00,6662.33000000,6663.64000000,6661.16000000,6663.64000000,2.56268400,1539066359999,17073.73385391,52,2.00626000,13367.21303046,0
2018-10-09 06:26:00,6663.64000000,6665.98000000,6663.04000000,6665.38000000,6.67200500,1539066419999,44471.08580485,52,3.41390000,22754.71415771,0
2018-10-09 06:27:00,6663.21000000,6665.92000000,6663.20000000,6665.00000000,1.63743100,1539066479999,10912.45168414,31,0.89062900,5936.27241680,0
2018-10-09 06:28:00,6665.00000000,6666.00000000,6663.57000000,6663.79000000,2.27552200,1539066539999,15166.73728994,35,1.79979200,11996.56906900,0
2018-10-09 06:29:00,6663.80000000,6665.99000000,6663.63000000,6665.80000000,1.75228100,1539066599999,11677.67313672,48,0.23368800,1557.72099174,0
2018-10-09 06:30:00,6665.80000000,6665.99000000,6663.63000000,6665.70000000,3.14048000,1539066659999,20933.26615494,58,0.49983000,3331.80394193,0
2018-10-09 06:31:00,6665.70000000,6666.93000000,6663.63000000,6663.65000000,16.41121500,1539066719999,109402.59727647,74,14.00795900,93385.51583138,0
2018-10-09 06:32:00,6663.65000000,6665.79000000,6663.63000000,6663.63000000,0.76335500,1539066779999,5087.17414455,48,0.32490400,2165.36432649,0
2018-10-09 06:33:00,6663.63000000,6665.66000000,6663.63000000,6663.63000000,2.83880500,1539066839999,18921.03597223,59,1.30230300,8679.93249437,0
2018-10-09 06:34:00,6664.02000000,6665.29000000,6662.00000000,6663.04000000,2.24102300,1539066899999,14933.16229231,42,1.38662200,9240.10206134,0
2018-10-09 06:35:00,6663.04000000,6664.96000000,6662.07000000,6663.44000000,1.14938300,1539066959999,7658.81758152,50,0.25152100,1676.36446493,0
2018-10-09 06:36:00,6663.44000000,6666.99000000,6663.14000000,6665.91000000,6.64440300,1539067019999,44285.47777649,67,4.23088300,28197.76129770,0
2018-10-09 06:37:00,6663.85000000,6665.89000000,6663.05000000,6663.18000000,3.88719900,1539067079999,25910.03631388,32,3.60685000,24042.00082751,0
2018-10-09 06:38:00,6663.18000000,6680.70000000,6663.18000000,6665.37000000,35.69061600,1539067139999,238165.86289276,162,30.35069600,202551.76654731,0
2018-10-09 06:39:00,6665.37000000,6669.10000000,6665.37000000,6667.97000000,2.94318800,1539067199999,19621.18240506,38,0.03638300,242.62242934,0
2018-10-09 06:40:00,6667.97000000,6669.08000000,6666.66000000,6667.00000000,9.33869500,1539067259999,62258.80172613,60,0.42968600,2865.27869165,0
2018-10-09 06:41:00,6667.00000000,6669.22000000,6667.00000000,6667.40000000,3.94248600,1539067319999,26288.75200859,67,1.35872800,9060.83800045,0
2018-10-09 06:42:00,6667.52000000,6668.00000000,6667.40000000,6667.43000000,3.41965700,1539067379999,22801.70075849,46,2.37004100,15803.39935859,0
2018-10-09 06:43:00,6667.43000000,6667.53000000,6663.04000000,6666.60000000,30.34497800,1539067439999,202295.35486421,80,1.42682000,9510.01008127,0
2018-10-09 06:44:00,6663.13000000,6665.61000000,6663.12000000,6665.56000000,1.80349700,1539067499999,12018.36185574,30,1.52186700,10141.81626136,0
2018-10-09 06:45:00,6664.53000000,6665.57000000,6663.15000000,6664.53000000,2.16387400,1539067559999,14420.93449025,46,0.49056200,3269.86670552,0
2018-10-09 06:46:00,6664.53000000,6665.42000000,6661.00000000,6661.02000000,7.19169500,1539067619999,47910.71615775,97,0.85627900,5705.42729955,0
2018-10-09 06:47:00,6663.04000000,6665.00000000,6661.82000000,6661.84000000,2.74692800,1539067679999,18302.88809056,52,2.02955400,13523.40785927,0
2018-10-09 06:48:00,6661.84000000,6663.99000000,6661.02000000,6661.05000000,1.09382900,1539067739999,7286.58289671,29,0.09047900,602.84220144,0
2018-10-09 06:49:00,6663.84000000,6664.88000000,6661.12000000,6661.18000000,1.95054500,1539067799999,12997.06296941,31,1.56997000,10461.99600950,0
2018-10-09 06:50:00,6663.00000000,6664.98000000,6661.19000000,6661.92000000,3.57678400,1539067859999,23830.94201129,47,1.52551300,10165.52648330,0
2018-10-09 06:51:00,6664.82000000,6664.94000000,6661.92000000,6663.95000000,0.54922500,1539067919999,3659.93401403,22,0.35705300,2379.57722656,0
2018-10-09 06:52:00,6663.95000000,6664.94000000,6661.98000000,6664.80000000,3.19904600,1539067979999,21316.34903348,45,0.76536400,5100.68759971,0
2018-10-09 06:53:00,6664.80000000,6664.80000000,6662.01000000,6664.43000000,0.79240800,1539068039999,5279.72875748,23,0.19241100,1282.30914671,0
2018-10-09 06:54:00,6662.02000000,6664.44000000,6661.96000000,6662.99000000,0.85158200,1539068099999,5673.77964963,31,0.19628500,1307.99710003,0
2018-10-09 06:55:00,6662.02000000,6664.44000000,6662.02000000,6662.11000000,2.66409100,1539068159999,17750.49372911,33,1.29559000,8633.36349008,0
2018-10-09 06:56:00,6663.99000000,6664.42000000,6662.10000000,6662.13000000,1.04864900,1539068219999,6986.71067696,34,0.19528100,1301.42516290,0
2018-10-09 06:57:00,6662.12000000,6664.25000000,6660.00000000,6660.94000000,26.16599900,1539068279999,174278.46803135,91,0.45479500,3030.72956335,0
2018-10-09 06:58:00,6660.00000000,6660.92000000,6659.29000000,6659.40000000,2.86676500,1539068339999,19091.70172033,44,0.88442400,5890.28437545,0
2018-10-09 06:59:00,6659.40000000,6663.36000000,6659.00000000,6659.30000000,12.75727900,1539068399999,84983.08743562,44,7.91129800,52712.64623096,0
2018-10-09 07:00:00,6659.00000000,6662.76000000,6658.56000000,6660.00000000,3.91973100,1539068459999,26102.75250699,48,0.51072500,3401.98925894,0
2018-10-09 07:01:00,6660.00000000,6660.00000000,6658.57000000,6659.97000000,1.51291200,1539068519999,10074.88323870,31,0.76090600,5067.59592306,0
2018-10-09 07:02:00,6659.97000000,6665.00000000,6658.59000000,6662.02000000,11.44131100,1539068579999,76208.57952270,56,10.73887800,71530.82939271,0
2018-10-09 07:03:00,6662.02000000,6671.02000000,6661.80000000,6667.77000000,5.34177100,1539068639999,35613.97756623,74,3.82353000,25498.85407477,0
2018-10-09 07:04:00,6663.03000000,6667.64000000,6661.99000000,6661.99000000,1.44416500,1539068699999,9624.27066217,52,0.34700500,2313.59595750,0
2018-10-09 07:05:00,6662.00000000,6663.00000000,6659.14000000,6659.15000000,1.69855800,1539068759999,11315.44417049,27,0.21457000,1429.34509120,0
2018-10-09 07:06:00,6660.33000000,6661.00000000,6658.61000000,6661.00000000,4.80609800,1539068819999,32005.29623521,53,0.63848500,4252.68723273,0
2018-10-09 07:07:00,6659.41000000,6661.82000000,6659.40000000,6661.82000000,1.02314800,1539068879999,6814.29224375,36,0.29115900,1939.64884938,0
2018-10-09 07:08:00,6659.48000000,6661.82000000,6659.41000000,6660.76000000,1.38061800,1539068939999,9194.26306887,22,0.05068500,337.59627146,0
2018-10-09 07:09:00,6659.52000000,6662.00000000,6659.52000000,6659.69000000,6.10752700,1539068999999,40674.88771802,37,0.64279800,4281.87210400,0
2018-10-09 07:10:00,6660.84000000,6662.00000000,6659.69000000,6662.00000000,1.91145800,1539069059999,12730.47165727,43,0.79574600,5299.89944307,0
2018-10-09 07:11:00,6660.02000000,6662.00000000,6660.02000000,6660.02000000,0.38486000,1539069119999,2563.61347863,15,0.19045600,1268.81787200,0
2018-10-09 07:12:00,6660.03000000,6664.00000000,6660.03000000,6660.45000000,4.23942500,1539069179999,28243.93503944,46,3.36479100,22418.58231650,0
2018-10-09 07:13:00,6660.45000000,6662.99000000,6660.06000000,6662.99000000,2.27296300,1539069239999,15142.00082094,45,1.26946700,8458.18484138,0
2018-10-09 07:14:00,6660.63000000,6662.98000000,6658.00000000,6658.00000000,8.11552900,1539069299999,54046.52576130,84,0.44042200,2934.20731014,0
2018-10-09 07:15:00,6660.16000000,6661.69000000,6658.00000000,6658.60000000,1.59360100,1539069359999,10611.26647974,28,0.48440500,3226.08980310,0
2018-10-09 07:16:00,6659.86000000,6659.86000000,6657.90000000,6657.92000000,6.45633200,1539069419999,42986.99425447,37,2.71026800,18044.94804945,0
2018-10-09 07:17:00,6657.93000000,6660.00000000,6657.93000000,6658.02000000,12.51744500,1539069479999,83355.33666628,21,12.37544800,82409.92337200,0
